Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_039,log_t,age_039 (years),delta_t (years)
F2,12881,649.102,266.481,92,0.758,22.82,22.71,22.37,61.57,-0.56,0.27,0.55,11.94,8.6976E+11,4155445.22
F2,9299,579.266,356.438,219,1.096,22.54,22.89,22.01,41.95,-0.44,0.36,0.63,11.54,3.43881E+11,1650365.07
F2,8837,204.386,427.624,105,0.693,24.17,99.99,22.13,62.66,-0.4,0.4,1.6,11.41,2.54883E+11,1229127.57
F2,6887,775.775,569.576,89,0.936,21.94,23.05,21.83,57.51,-0.38,0.42,0.21,11.33,2.16228E+11,1047078.95
F2,7602,731.358,506.045,225,1.315,23.88,22.93,21.83,36.21,-0.29,0.51,1.6,11.07,1.1648E+11,583804.21
F2,5189,256.48,86.847,282,0.757,22.19,21.58,21.54,50.94,-0.28,0.53,0.75,11.01,1.02395E+11,520008.46
F2,7887,889.962,684.094,213,0.607,22.22,21.25,21.54,53.52,-0.28,0.53,0.78,11.01,1.02395E+11,520008.46
F2,6837,121.917,845.695,191,0.427,22.88,22.37,21.46,45.13,-0.25,0.56,1.52,10.92,83315433817,435000.45
F2,6190,773.927,576.531,308,0.726,21.99,21.78,21.36,51.53,-0.21,0.61,0.73,10.81,64384786513,353251.26
F2,5897,198.408,281.172,188,0.364,22.48,21.79,21.29,38.59,-0.19,0.65,1.29,10.73,53755600785,309281.96
F2,4762,715.893,492.961,165,1.206,23.14,22.01,21.27,43.02,-0.18,0.66,1.97,10.71,51054647264,298445.16
F2,4054,17.627,422.046,403,0.779,22.42,21.95,21.22,51.11,-0.16,0.68,1.3,10.65,44881171039,274376.85
F2,4950,351.475,586.85,181,0.401,21.75,21.11,21.22,43.29,-0.16,0.68,0.63,10.65,44881171039,274376.85
F2,5045,823.415,300.274,193,0.474,22.38,21.18,21.21,48.91,-0.16,0.69,1.27,10.64,43739111833,270052.84
F2,5635,811.716,705.519,180,0.408,22.44,21.89,21.21,44.11,-0.16,0.69,1.33,10.64,43739111833,270052.84
F2,5595,575.631,243.74,205,0.409,22.46,22.42,21.2,42.41,-0.16,0.7,1.36,10.63,42626113794,265884.31
F2,5770,179.661,481.922,185,0.333,22.2,21.21,21.16,34.86,-0.14,0.72,1.14,10.58,38450222741,250705.32
F2,5898,72.087,743.065,244,0.2,23.5,22.24,21.41,13.18,-0.14,0.72,1.6,10.58,37934574838,248888.64
F2,1452,891.524,655.324,170,1.789,20.89,21.65,21.09,43.14,-0.12,0.76,-0.1,10.51,32102534398,229496.27
F2,4272,126.101,446.682,132,0.557,21.32,21.11,21.09,59.21,-0.12,0.76,0.33,10.51,32102534398,229496.27
F2,2722,892.692,803.489,268,0.712,22.05,19.99,21.07,51.67,-0.11,0.77,1.08,10.48,30489540551,224601.79
F2,4818,886.928,345.232,222,0.431,22.59,21.79,21.07,43.47,-0.11,0.77,1.62,10.48,30489540551,224601.79
F2,4394,173.995,551.437,225,0.337,22.68,21.77,21.05,33.34,-0.11,0.78,1.73,10.46,28957591680,220198.87
F2,3864,695.073,132.244,254,0.566,22.41,21.44,21.04,50.31,-0.1,0.79,1.47,10.45,28220728461,218178.1
F2,5060,33.263,194.56,493,0.596,22.05,21.11,21.04,45.46,-0.1,0.79,1.11,10.45,28220728461,218178.1
F2,4707,409.992,310.652,301,0.304,21.87,21.09,21.04,28.19,-0.1,0.79,0.93,10.45,28220728461,218178.1
F2,4196,162.064,292.952,135,0.34,21.94,21.19,21.02,38.83,-0.1,0.8,1.02,10.43,26802776196,214491.62
F2,4869,817.172,410.033,218,0.423,22.48,21.55,21.01,42.96,-0.09,0.81,1.57,10.42,26120745032,212823.73
F2,4298,367.091,62.301,240,0.323,22.18,21.32,21.01,31.11,-0.09,0.81,1.27,10.42,26120745032,212823.73
F2,4182,728.664,434.58,223,0.2,22.61,21.95,21,13.45,-0.09,0.82,1.71,10.41,25456069030,211271.46
F2,4004,359.017,404.042,276,0.292,21.97,20.98,20.99,26.57,-0.09,0.82,1.08,10.39,24808306565,209834.01
F2,4035,590.112,30.28,214,0.341,22.27,21.47,20.99,34.3,-0.09,0.82,1.38,10.39,24808306565,209834.01
F2,3460,661.932,529.525,228,0.457,21.93,20.91,20.99,45.31,-0.09,0.82,1.04,10.39,24808306565,209834.01
F2,4291,124.064,247.886,239,0.34,22.28,21.74,20.98,33.24,-0.08,0.83,1.4,10.38,24177027251,208510.7
F2,3941,365.734,210.995,231,0.364,21.72,21,20.98,36.32,-0.08,0.83,0.84,10.38,24177027251,208510.7
F2,5022,826.351,18.085,331,0.56,22.61,99.99,20.97,50.18,-0.08,0.84,1.74,10.37,23561811651,207300.95
F2,3888,797.245,635.009,236,0.385,22.15,21.35,20.96,38.42,-0.07,0.84,1.29,10.36,22962251005,206204.3
F2,3712,424.787,437.69,231,0.365,21.87,21.03,20.96,36.43,-0.07,0.84,1.01,10.36,22962251005,206204.3
F2,3792,126.725,511.1,247,0.435,21.73,21.03,20.95,42.79,-0.07,0.85,0.88,10.35,22377946952,205220.42
F2,4487,371.452,94.176,259,0.307,22.51,21.71,20.94,28.69,-0.07,0.86,1.67,10.34,21808511268,204349.09
F2,4017,428.467,358.329,245,0.584,22.27,21.58,20.94,51.17,-0.07,0.86,1.43,10.34,21808511268,204349.09
F2,4844,790.515,407.132,568,0.619,23.93,23.03,21.37,34.73,-0.07,0.86,1.6,10.33,21568924843,204010.1
F2,3435,242.104,343.433,274,0.456,22.56,21.43,20.93,43.98,-0.06,0.86,1.73,10.33,21253565609,203590.24
F2,4053,507.566,223.257,280,0.306,21.91,21.01,20.92,28.41,-0.06,0.87,1.09,10.32,20712741256,202943.89
F2,2818,696.376,337.355,276,0.531,22.08,21.13,20.92,48.53,-0.06,0.87,1.26,10.32,20712741256,202943.89
F2,3848,615.164,452.077,260,0.426,22.38,21.77,20.91,41.72,-0.06,0.88,1.57,10.31,20185678876,202410.2
F2,3668,577.917,197.946,261,0.444,21.83,21.22,20.91,43.21,-0.06,0.88,1.02,10.31,20185678876,202410.2
F2,4034,727.69,229.53,259,0.332,21.81,21.24,20.91,31.85,-0.06,0.88,1,10.31,20185678876,202410.2
F2,3846,167.066,449.521,254,0.407,21.84,21.26,20.91,40.1,-0.06,0.88,1.03,10.31,20185678876,202410.2
F2,3042,382.359,678.613,456,0.538,22.67,22.09,20.91,47.16,-0.06,0.88,1.86,10.31,20185678876,202410.2
F2,3519,726.396,584.699,234,0.303,21.7,21.03,20.9,28.66,-0.05,0.88,0.9,10.29,19672028277,201989.47
F2,3491,434.079,220.827,289,0.426,22.01,21.3,20.9,41.52,-0.05,0.88,1.21,10.29,19672028277,201989.47
F2,3121,206.707,260.865,273,0.444,22.03,21.01,20.9,43.06,-0.05,0.88,1.23,10.29,19672028277,201989.47
F2,3544,215.668,618.383,249,0.416,21.83,21.4,20.9,41.06,-0.05,0.88,1.03,10.29,19672028277,201989.47
F2,2324,429.095,18.648,556,0.643,22.56,21.26,20.89,36.97,-0.05,0.89,1.77,10.28,19171448179,201682.12
F2,2371,409.452,459.005,345,0.597,22.08,21.11,20.89,51.5,-0.05,0.89,1.29,10.28,19171448179,201682.12
F2,3679,589.101,506.609,129,0.261,22.3,21.78,20.88,26.61,-0.05,0.9,1.52,10.27,18683605987,201488.7
F2,3390,421.316,212.971,232,0.436,21.9,21.1,20.88,43.42,-0.05,0.9,1.12,10.27,18683605987,201488.7
F2,3118,331.157,843.819,278,0.432,22.09,21.31,20.88,42.04,-0.05,0.9,1.31,10.27,18683605987,201488.7
F2,3524,327.911,236.23,271,0.372,21.63,20.87,20.88,36.32,-0.05,0.9,0.85,10.27,18683605987,201488.7
F2,3642,308.61,837.671,193,0.344,22.48,21.37,20.88,35.8,-0.05,0.9,1.7,10.27,18683605987,201488.7
F2,4097,526.847,688.469,243,0.2,22.17,21.33,20.87,13.19,-0.04,0.9,1.4,10.26,18208177567,201409.9
F2,3364,94.439,172.691,264,0.398,21.96,21.19,20.87,39.06,-0.04,0.9,1.19,10.26,18208177567,201409.9
F2,4686,68.814,80.933,303,0.481,22.45,22.45,20.87,45.79,-0.04,0.9,1.68,10.26,18208177567,201409.9
F2,3474,556.286,827.19,262,0.357,22.3,21.67,20.87,34.76,-0.04,0.9,1.53,10.26,18208177567,201409.9
F2,3610,222.338,70.817,269,0.347,22.5,21.51,20.86,33.53,-0.04,0.91,1.74,10.25,17744847036,201446.55
F2,3928,790.322,76.998,218,0.294,21.65,21.14,20.84,27.93,-0.03,0.93,0.91,10.23,16853256088,201870.21
F2,3682,646.109,97.475,302,0.468,21.96,21.37,20.83,44.9,-0.03,0.93,1.23,10.22,16424403279,202259.6
F2,3159,215.796,325.273,303,0.338,21.78,21.05,20.82,32.48,-0.03,0.94,1.06,10.2,16006463182,202769.18
F2,3366,530.536,409.101,209,0.374,22.17,21.4,20.81,38.46,-0.02,0.95,1.46,10.19,15599158109,203400.5
F2,3622,607.527,129.783,155,0.312,21.76,20.98,20.81,33.72,-0.02,0.95,1.05,10.19,15599158109,203400.5
F2,3152,139.489,250.324,250,0.357,21.75,20.82,20.81,34.97,-0.02,0.95,1.04,10.19,15599158109,203400.5
F2,3059,50.935,645.011,241,0.386,21.6,20.69,20.81,38.36,-0.02,0.95,0.89,10.19,15599158109,203400.5
F2,2820,827.596,836.27,274,0.495,21.61,20.88,20.81,46.62,-0.02,0.95,0.9,10.19,15599158109,203400.5
F2,3722,179.207,837.567,262,0.321,22.23,21.54,20.81,30.45,-0.02,0.95,1.52,10.19,15599158109,203400.5
F2,2938,783.337,462.572,244,0.42,21.61,20.94,20.8,41.57,-0.02,0.96,0.91,10.18,15202217439,204155.3
F2,2447,232.207,4.549,286,0.539,21.5,20.74,20.78,48.86,-0.01,0.97,0.82,10.16,14438381073,206042.92
F2,3770,510.257,325.189,203,0.296,21.96,21.18,20.78,28.82,-0.01,0.97,1.28,10.16,14438381073,206042.92
F2,2222,414.36,218.193,296,0.572,22.4,21.37,20.77,50.14,-0.01,0.98,1.73,10.15,14070977870,207179.98
F2,2689,151.908,256.661,276,0.444,22.02,21.22,20.77,43.04,-0.01,0.98,1.35,10.15,14070977870,207179.98
F2,3116,398.267,539.442,264,0.419,21.49,20.82,20.76,41.03,-0.01,0.99,0.83,10.14,13712923714,208448.97
F2,3238,516.011,222.659,288,0.312,21.65,20.76,20.76,29.19,-0.01,0.99,0.99,10.14,13712923714,208448.97
F2,2836,574.932,643.524,242,0.41,21.6,20.76,20.75,40.71,0,1,0.95,10.13,13363980707,209852.43
F2,3169,545.314,695.39,237,0.291,22.03,21.04,20.75,26.95,0,1,1.38,10.13,13363980707,209852.43
F2,2695,595.973,699.644,281,0.405,21.8,20.96,20.75,39.61,0,1,1.15,10.13,13363980707,209852.43
F2,2988,501.439,630.638,254,0.284,21.71,20.79,20.74,25.66,0,1,1.07,10.11,13023917005,211393.06
F2,2530,112.241,590.792,254,0.442,21.52,20.71,20.74,43.19,0,1,0.88,10.11,13023917005,211393.06
F2,2482,488.647,486.885,300,0.527,21.39,20.74,20.74,48.38,0,1,0.75,10.11,13023917005,211393.06
F2,2964,315.637,137.195,467,0.423,22.35,21.31,20.73,39.14,0.01,1.01,1.72,10.1,12692506661,213073.75
F2,3312,262.01,322.619,828,0.368,22.08,21.19,20.72,6.06,0.01,1.02,1.46,10.09,12369529481,214897.56
F2,3167,397.8,834.029,192,0.329,21.59,20.68,20.72,33.91,0.01,1.02,0.97,10.09,12369529481,214897.56
F2,2766,118.033,820.844,302,0.333,22.38,21.37,20.72,31.87,0.01,1.02,1.76,10.09,12369529481,214897.56
F2,3378,240.495,539.909,259,0.2,21.89,21.15,20.72,13.07,0.01,1.02,1.27,10.09,12369529481,214897.56
F2,5615,690.317,88.923,511,0.34,23.25,22.71,21.02,27.82,0.01,1.03,1.6,10.08,12099241193,216577.22
F2,2131,569.326,701.24,496,0.618,22.45,21.17,20.71,45.49,0.01,1.03,1.84,10.08,12054770871,216867.76
F2,2712,46.154,364.506,253,0.415,21.65,21.12,20.71,40.87,0.01,1.03,1.04,10.08,12054770871,216867.76
F2,2719,182.164,425.84,286,0.409,21.44,20.72,20.71,39.98,0.01,1.03,0.83,10.08,12054770871,216867.76
F2,2451,501.54,825.126,314,0.465,22.28,21.42,20.7,44.81,0.02,1.04,1.68,10.07,11748021699,218987.78
F2,2916,649.996,832.18,246,0.352,21.83,20.99,20.7,34.48,0.02,1.04,1.23,10.07,11748021699,218987.78
F2,3048,787.507,356.56,239,0.306,21.67,21.14,20.69,28.93,0.02,1.04,1.08,10.06,11449078155,221261.24
F2,2665,159.258,341.052,278,0.385,21.65,20.82,20.69,37.64,0.02,1.04,1.06,10.06,11449078155,221261.24
F2,2800,296.371,123.84,448,0.29,21.77,21.08,20.68,25.72,0.02,1.05,1.19,10.05,11157741614,223691.96
F2,2667,641.325,564.165,272,0.346,21.82,20.79,20.68,33.39,0.02,1.05,1.24,10.05,11157741614,223691.96
F2,3231,541.879,386.689,282,0.288,22.21,21.35,20.68,26.01,0.02,1.05,1.63,10.05,11157741614,223691.96
F2,2877,768.979,122.517,298,0.482,22.23,21.46,20.67,45.81,0.03,1.06,1.66,10.04,10873818507,226283.96
F2,4277,520.737,226.877,455,0.591,23.76,22.99,21.13,48.98,0.03,1.06,1.6,10.04,10847157942,226539.38
F2,2942,403.046,806.695,291,0.311,21.7,21.01,20.66,29.06,0.03,1.07,1.14,10.03,10597120189,229041.44
F2,816,549.096,166.588,529,1.001,21.72,20.54,20.66,34.43,0.03,1.07,1.16,10.03,10597120189,229041.44
F2,3509,481.177,518.413,456,0.732,23.75,99.99,21.11,49.46,0.03,1.08,1.6,10.01,10201477101,233423.83
F2,2840,849.378,27.277,283,0.32,22.19,21.62,20.64,30.2,0.04,1.09,1.65,10,10064667223,235070.67
F2,3173,122.506,226.249,291,0.304,21.99,21.21,20.64,28.15,0.04,1.09,1.45,10,10064667223,235070.67
F2,2233,538.403,244.348,296,0.504,22.17,21.24,20.64,47.14,0.04,1.09,1.63,10,10064667223,235070.67
F2,2821,809.613,297.404,165,0.349,21.48,21.11,20.63,38.27,0.04,1.1,0.95,9.99,9808558802,238351.82
F2,2696,155.024,109.834,264,0.265,21.72,20.94,20.63,22.88,0.04,1.1,1.19,9.99,9808558802,238351.82
F2,2424,637.782,571.6,295,0.466,21.52,20.97,20.63,44.7,0.04,1.1,0.99,9.99,9808558802,238351.82
F2,2145,296.25,99.696,292,0.569,21.28,20.54,20.62,50.02,0.05,1.11,0.76,9.97,9390762132,244314.02
F2,1502,851.204,443.255,308,0.565,21.3,20.47,20.61,50.02,0.05,1.12,0.79,9.96,9166089215,247867.73
F2,1852,219.645,704.799,445,0.592,22.12,20.74,20.61,49.7,0.05,1.12,1.61,9.96,9166089215,247867.73
F2,2827,567.302,271.132,213,0.504,22.01,20.95,20.61,49.4,0.05,1.12,1.5,9.96,9166089215,247867.73
F2,2981,145.374,182.201,289,0.268,21.96,21.2,20.61,23.23,0.05,1.12,1.45,9.96,9166089215,247867.73
F2,2115,468.654,668.942,298,0.385,21.86,21.06,20.61,37.67,0.05,1.12,1.35,9.96,9166089215,247867.73
