Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_008,log_t,age_008 (years),delta_t (years),J-Ks,Mass,Kcor_008,age_008,delta_t
F2,1413,660.172,73.683,398,0.387,21.51,20.49,20.25,119.33,0.1603800000000004,1.45,1.360000000000003,9.441680059999998,2764904020.0,1316711,1.360000000000003,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F2,1032,786.15,72.583,302,0.39,21.42,20.43,20.25,105.73,0.1603800000000004,1.45,1.2700000000000031,9.441680059999998,2764904020.0,1316711,1.2700000000000031,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F2,1272,752.651,190.181,373,0.383,21.28,20.44,20.24,118.02,0.16309000000000085,1.46,1.1400000000000041,9.432837329999996,2709176688.0,1341408,1.1400000000000041,1.4557607304911626,20.08,2709176688.492844,1341407.5950585161
F2,1697,887.821,314.828,323,0.33,21.48,20.7,20.24,106.13,0.16309000000000085,1.46,1.3400000000000034,9.432837329999996,2709176688.0,1341408,1.3400000000000034,1.4557607304911626,20.08,2709176688.492844,1341407.5950585161
F2,748,532.077,342.634,420,0.588,21.83,21.33,20.24,126.19,0.16309000000000085,1.46,1.6900000000000013,9.432837329999996,2709176688.0,1341408,1.6900000000000013,1.4557607304911626,20.08,2709176688.492844,1341407.5950585161
F2,1082,863.847,428.322,416,0.463,21.07,20.23,20.24,122.51,0.16309000000000085,1.46,0.9300000000000033,9.432837329999996,2709176688.0,1341408,0.9300000000000033,1.4557607304911626,20.08,2709176688.492844,1341407.5950585161
F2,1547,249.17,142.121,428,0.222,22.15,20.86,20.25,97.64,0.16558296536796657,1.46,2.0,9.424702784004324,2658904775.0,1364055,2.0,1.4641412127882418,20.09,2658904775.311853,1364055.4195352278
F2,1465,830.918,266.779,175,0.303,21.55,20.65,20.23,89.36,0.1658000000000004,1.46,1.4200000000000017,9.423994599999999,2654572555.0,1366023,1.4200000000000017,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F2,1154,818.647,625.91,338,0.387,21.03,20.4,20.23,113.27,0.1658000000000004,1.46,0.9000000000000021,9.423994599999999,2654572555.0,1366023,0.9000000000000021,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F2,1211,266.011,-3.585,305,0.35,21.08,20.3,20.23,103.83,0.1658000000000004,1.46,0.9499999999999993,9.423994599999999,2654572555.0,1366023,0.9499999999999993,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F2,1261,257.534,681.248,427,0.538,22.16,21.42,20.25,123.96,0.16691626190476283,1.47,1.7,9.420352237404758,2632402153.0,1376133,2.0100000000000016,1.4686430752642285,20.06588095238095,2632402153.4490304,1376132.9925993823
F2,1004,169.996,493.106,395,0.546,20.93,20.02,20.22,126.31,0.16851000000000083,1.47,0.8100000000000023,9.415151869999997,2601068981.0,1390532,0.8100000000000023,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F2,1387,83.99,774.122,391,0.384,21.92,21.15,20.22,119.09,0.16851000000000083,1.47,1.8000000000000043,9.415151869999997,2601068981.0,1390532,1.8000000000000043,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F2,1251,592.318,113.564,278,0.369,21.42,20.5,20.22,99.18,0.16851000000000083,1.47,1.3000000000000043,9.415151869999997,2601068981.0,1390532,1.3000000000000043,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F2,1389,807.249,555.021,302,0.235,21.57,20.81,20.22,90.25,0.16851000000000083,1.47,1.4500000000000028,9.415151869999997,2601068981.0,1390532,1.4500000000000028,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F2,1380,691.007,27.103,274,0.213,21.99,20.81,20.22,81.09,0.16851000000000083,1.47,1.870000000000001,9.415151869999997,2601068981.0,1390532,1.870000000000001,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F2,1205,109.527,261.751,447,0.389,21.79,21.14,20.22,113.99,0.16851000000000083,1.47,1.6700000000000017,9.415151869999997,2601068981.0,1390532,1.6700000000000017,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F2,1243,541.883,392.268,296,0.388,21.61,20.82,20.22,104.25,0.16851000000000083,1.47,1.490000000000002,9.415151869999997,2601068981.0,1390532,1.490000000000002,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F2,1374,100.095,253.502,366,0.366,21.49,20.65,20.22,116.14,0.16851000000000083,1.47,1.370000000000001,9.415151869999997,2601068981.0,1390532,1.370000000000001,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F2,1508,529.299,819.837,324,0.29,21.71,20.72,20.22,102.34,0.16851000000000083,1.47,1.5900000000000034,9.415151869999997,2601068981.0,1390532,1.5900000000000034,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F2,1181,604.368,485.248,381,0.375,21.28,20.28,20.21,118.07,0.17122000000000037,1.48,1.1700000000000017,9.40630914,2548643786.0,1414908,1.1700000000000017,1.4832692726833954,20.05,2548643785.617687,1414907.7369370253
F2,970,14.395,722.569,399,0.511,20.94,20.18,20.21,125.18,0.17122000000000037,1.48,0.8300000000000018,9.40630914,2548643786.0,1414908,0.8300000000000018,1.4832692726833954,20.05,2548643785.617687,1414907.7369370253
F2,1382,110.288,722.837,452,0.18,22.0,20.97,20.21,83.51,0.17122000000000037,1.48,1.8900000000000006,9.40630914,2548643786.0,1414908,1.8900000000000006,1.4832692726833954,20.05,2548643785.617687,1414907.7369370253
F2,1559,640.348,70.001,338,0.38,21.29,20.75,20.21,112.83,0.17122000000000037,1.48,1.1799999999999997,9.40630914,2548643786.0,1414908,1.1799999999999997,1.4832692726833954,20.05,2548643785.617687,1414907.7369370253
F2,962,416.83,712.25,407,0.482,22.23,21.27,20.26,123.89,0.17220604112554305,1.49,1.7,9.402067987803026,2523875849.0,1420386,2.0700000000000003,1.4866407778636765,20.046361471861466,2523875848.5192394,1420386.465450589
F2,1481,488.082,193.035,214,0.29,21.83,20.57,20.2,85.34,0.1739300000000008,1.49,1.7300000000000004,9.397783949999997,2499101815.0,1440175,1.7300000000000004,1.4925538189380265,20.04,2499101815.4560695,1440175.4564501627
F2,874,470.74,678.097,354,0.434,21.21,20.53,20.2,118.6,0.1739300000000008,1.49,1.110000000000003,9.397783949999997,2499101815.0,1440175,1.110000000000003,1.4925538189380265,20.04,2499101815.4560695,1440175.4564501627
F2,1447,781.259,221.809,376,0.484,21.71,21.06,20.2,123.37,0.1739300000000008,1.49,1.610000000000003,9.397783949999997,2499101815.0,1440175,1.610000000000003,1.4925538189380265,20.04,2499101815.4560695,1440175.4564501627
F2,1401,450.796,258.307,401,0.439,22.34,21.39,20.29,122.21,0.17474241341991537,1.5,1.7,9.395765102651511,2487511531.0,1449513,2.150000000000002,1.4953484793790803,20.03700216450216,2487511531.186245,1449512.684398104
F2,1809,849.471,740.46,345,0.386,21.67,20.85,20.19,114.48,0.17664000000000035,1.5,1.5800000000000018,9.391049599999999,2460648614.0,1471346,1.5800000000000018,1.5018964819491614,20.03,2460648614.4002776,1471345.6784897328
F2,1494,70.381,424.654,335,0.29,21.39,20.86,20.19,104.42,0.17664000000000035,1.5,1.3000000000000007,9.391049599999999,2460648614.0,1471346,1.3000000000000007,1.5018964819491614,20.03,2460648614.4002776,1471345.6784897328
F2,721,478.034,712.025,621,0.544,21.93,20.66,20.19,44.41,0.17664000000000035,1.5,1.8399999999999999,9.391049599999999,2460648614.0,1471346,1.8399999999999999,1.5018964819491614,20.03,2460648614.4002776,1471345.6784897328
F2,853,302.687,543.326,409,0.502,21.01,20.23,20.19,124.53,0.17664000000000035,1.5,0.9200000000000017,9.391049599999999,2460648614.0,1471346,0.9200000000000017,1.5018964819491614,20.03,2460648614.4002776,1471345.6784897328
F2,1505,290.979,788.72,436,0.192,21.62,20.59,20.18,89.42,0.1793500000000008,1.51,1.5400000000000027,9.384315249999998,2422787085.0,1502567,1.5400000000000027,1.5112976254995147,20.02,2422787085.3853235,1502566.7220270073
F2,1125,710.975,410.796,453,0.17,21.54,20.64,20.18,80.2,0.1793500000000008,1.51,1.4600000000000009,9.384315249999998,2422787085.0,1502567,1.4600000000000009,1.5112976254995147,20.02,2422787085.3853235,1502566.7220270073
F2,1144,406.09,412.486,351,0.318,21.36,20.68,20.18,110.09,0.1793500000000008,1.51,1.2800000000000011,9.384315249999998,2422787085.0,1502567,1.2800000000000011,1.5112976254995147,20.02,2422787085.3853235,1502566.7220270073
F2,660,121.747,653.525,551,0.621,21.76,20.42,20.18,79.37,0.1793500000000008,1.51,1.6800000000000033,9.384315249999998,2422787085.0,1502567,1.6800000000000033,1.5112976254995147,20.02,2422787085.3853235,1502566.7220270073
F2,2357,612.716,491.961,527,0.667,23.81,22.99,20.76,41.67,0.18070206709957093,1.52,1.7,9.380955363257566,2404115693.0,1518153,3.1499999999999986,1.516010003747863,20.01501082251081,2404115692.5433064,1518153.090718831
F2,1028,494.779,27.265,306,0.39,20.96,20.04,20.17,106.64,0.1820599999999999,1.52,0.8900000000000006,9.3775809,2385508124.0,1533808,0.8900000000000006,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F2,1185,555.668,148.297,373,0.444,21.44,21.0,20.17,121.41,0.1820599999999999,1.52,1.370000000000001,9.3775809,2385508124.0,1533808,1.370000000000001,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F2,1378,135.92,532.695,180,0.235,21.44,20.49,20.17,80.67,0.1820599999999999,1.52,1.370000000000001,9.3775809,2385508124.0,1533808,1.370000000000001,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F2,1364,154.398,108.098,180,0.266,21.29,20.34,20.17,84.84,0.1820599999999999,1.52,1.2199999999999989,9.3775809,2385508124.0,1533808,1.2199999999999989,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F2,988,708.433,429.74,360,0.274,21.24,20.45,20.17,106.19,0.1820599999999999,1.52,1.1699999999999982,9.3775809,2385508124.0,1533808,1.1699999999999982,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F2,1262,171.765,513.055,379,0.471,22.38,20.83,20.28,123.08,0.18411889610389887,1.53,1.7,9.372464543181811,2357569711.0,1557539,2.1999999999999993,1.5279843147984136,20.00240259740259,2357569710.5936255,1557538.6434897645
F2,1579,359.919,637.705,369,0.409,21.76,21.01,20.16,119.22,0.18477000000000032,1.53,1.7000000000000028,9.37084655,2348802768.0,1565040,1.7000000000000028,1.530276820748469,20.0,2348802767.7810693,1565039.5856292476
F2,904,613.064,539.52,407,0.428,21.06,20.26,20.16,121.47,0.18477000000000032,1.53,1.0,9.37084655,2348802768.0,1565040,1.0,1.530276820748469,20.0,2348802767.7810693,1565039.5856292476
F2,1367,376.052,-10.798,668,0.497,21.65,20.81,20.16,29.13,0.18477000000000032,1.53,1.5899999999999999,9.37084655,2348802768.0,1565040,1.5899999999999999,1.530276820748469,20.0,2348802767.7810693,1565039.5856292476
F2,1311,144.601,757.731,444,0.4,21.24,20.58,20.16,115.28,0.18477000000000032,1.53,1.1799999999999997,9.37084655,2348802768.0,1565040,1.1799999999999997,1.530276820748469,20.0,2348802767.7810693,1565039.5856292476
F2,1121,284.613,49.73,598,0.511,22.63,21.15,20.36,54.11,0.18510493722943933,1.53,1.7,9.370014230984843,2344305632.0,1568897,2.370000000000001,1.53145745829811,19.998764069264062,2344305632.393862,1568897.2530909546
F2,1617,571.782,6.244,408,0.25,22.36,21.21,20.27,104.51,0.18549559956710127,1.53,1.7,9.369043435075753,2339071164.0,1573396,2.1900000000000013,1.5328356750242103,19.997322510822507,2339071164.387344,1573395.8388697712
F2,799,864.499,45.122,480,0.799,22.46,21.3,20.3,115.05,0.18669867532467777,1.54,1.7,9.366053791818176,2323024509.0,1587242,2.2600000000000016,1.537087799218166,19.99288311688311,2323024508.9087477,1587242.4909311647
F2,1613,848.538,389.54,392,0.346,22.4,21.42,20.28,116.28,0.18678548917749138,1.54,1.7,9.365838059393933,2321870851.0,1588241,2.219999999999999,1.5373950880683447,19.992562770562763,2321870851.013586,1588241.197847976
F2,929,72.743,19.972,423,0.438,21.14,20.19,20.15,120.67,0.18748000000000076,1.54,1.0900000000000034,9.364112199999997,2312662189.0,1596228,1.0900000000000034,1.539855611455112,19.99,2312662189.3895283,1596228.2955187843
F2,797,511.539,298.404,398,0.426,21.4,20.82,20.15,121.6,0.18748000000000076,1.54,1.3500000000000014,9.364112199999997,2312662189.0,1596228,1.3500000000000014,1.539855611455112,19.99,2312662189.3895283,1596228.2955187843
F2,1271,103.029,229.035,297,0.311,21.72,20.85,20.15,98.86,0.18748000000000076,1.54,1.6700000000000017,9.364112199999997,2312662189.0,1596228,1.6700000000000017,1.539855611455112,19.99,2312662189.3895283,1596228.2955187843
