recno,[RMS2003],FilEp,Kmag,e_Kmag
   17619,F2   510,2Ks07,20.43, 0.07
   17620,F2   511,2Ks07,19.43, 0.04
   17621,F2   514,2Ks07,19.70, 0.05
   17622,F2   515,2Ks07,19.70, 0.04
   17623,F2   517,2Ks07,19.44, 0.05
   17624,F2   518,2Ks07,20.35, 0.06
   17625,F2   519,2Ks07,20.19, 0.07
   17626,F2   525,2Ks07,20.51, 0.09
   17627,F2   527,2Ks07,19.20, 0.08
   17628,F2   528,2Ks07,19.54, 0.05
   17629,F2   529,2Ks07,19.64, 0.05
   17630,F2   531,2Ks07,19.79, 0.05
   17631,F2   532,2Ks07,20.20, 0.05
   17632,F2   542,2Ks07,19.53, 0.05
   17633,F2   543,2Ks07,19.54, 0.05
   17634,F2   545,2Ks07,20.25, 0.06
   17635,F2   546,2Ks07,19.69, 0.05
   17636,F2   548,2Ks07,20.59, 0.17
   17637,F2   551,2Ks07,19.64, 0.05
   17638,F2   554,2Ks07,20.57, 0.08
   17639,F2   567,2Ks07,20.29, 0.06
   17640,F2   570,2Ks07,19.91, 0.07
   17641,F2   577,2Ks07,19.95, 0.06
   17642,F2   579,2Ks07,20.23, 0.07
   17643,F2   584,2Ks07,23.32, 1.22
   17644,F2   593,2Ks07,20.09, 0.06
   17645,F2   594,2Ks07,19.89, 0.05
   17646,F2   597,2Ks07,20.23, 0.06
   17647,F2   598,2Ks07,19.75, 0.05
   17648,F2   601,2Ks07,19.75, 0.05
   17649,F2   602,2Ks07,19.79, 0.05
   17650,F2   603,2Ks07,19.73, 0.05
   17651,F2   605,2Ks07,19.79, 0.05
   17652,F2   607,2Ks07,19.83, 0.05
   17653,F2   614,2Ks07,19.51, 0.05
   17654,F2   616,2Ks07,19.56, 0.05
   17655,F2   620,2Ks07,19.75, 0.05
   17656,F2   625,2Ks07,19.69, 0.05
   17657,F2   631,2Ks07,19.94, 0.06
   17658,F2   632,2Ks07,20.16, 0.05
   17659,F2   639,2Ks07,19.88, 0.05
   17660,F2   640,2Ks07,20.09, 0.05
   17661,F2   641,2Ks07,19.75, 0.05
   17662,F2   644,2Ks07,19.87, 0.05
   17663,F2   645,2Ks07,19.68, 0.05
   17664,F2   647,2Ks07,19.45, 0.47
   17665,F2   651,2Ks07,19.51, 0.05
   17666,F2   653,2Ks07,19.66, 0.05
   17667,F2   654,2Ks07,20.04, 0.06
   17668,F2   655,2Ks07,20.33, 0.13
   17669,F2   656,2Ks07,19.83, 0.05
   17670,F2   660,2Ks07,20.57, 0.06
   17671,F2   663,2Ks07,19.88, 0.05
   17672,F2   664,2Ks07,19.46, 0.05
   17673,F2   665,2Ks07,19.78, 0.06
   17674,F2   666,2Ks07,19.88, 0.05
   17675,F2   676,2Ks07,20.00, 0.06
   17676,F2   677,2Ks07,19.43, 0.05
   17677,F2   679,2Ks07,19.67, 0.05
   17678,F2   683,2Ks07,19.88, 0.06
   17679,F2   685,2Ks07,19.60, 0.05
   17680,F2   691,2Ks07,20.08, 0.05
   17681,F2   692,2Ks07,19.98, 0.06
   17682,F2   700,2Ks07,19.74, 0.05
   17683,F2   701,2Ks07,19.62, 0.05
   17684,F2   715,2Ks07,19.91, 0.05
   17685,F2   720,2Ks07,20.49, 0.06
   17686,F2   721,2Ks07,19.95, 0.05
   17687,F2   722,2Ks07,20.19, 0.06
   17688,F2   723,2Ks07,20.46, 0.08
   17689,F2   724,2Ks07,19.69, 0.05
   17690,F2   726,2Ks07,20.43, 0.06
   17691,F2   727,2Ks07,20.55, 0.07
   17692,F2   730,2Ks07,19.91, 0.05
   17693,F2   734,2Ks07,19.75, 0.05
   17694,F2   735,2Ks07,20.24, 0.06
   17695,F2   738,2Ks07,19.82, 0.05
   17696,F2   743,2Ks07,20.07, 0.05
   17697,F2   745,2Ks07,19.92, 0.05
   17698,F2   746,2Ks07,19.73, 0.05
   17699,F2   748,2Ks07,19.70, 0.05
   17700,F2   751,2Ks07,20.14, 0.06
   17701,F2   754,2Ks07,20.26, 0.06
   17702,F2   762,2Ks07,19.75, 0.06
   17703,F2   766,2Ks07,20.41, 0.06
   17704,F2   767,2Ks07,19.95, 0.05
   17705,F2   768,2Ks07,20.37, 0.06
   17706,F2   769,2Ks07,19.72, 0.05
   17707,F2   771,2Ks07,19.69, 0.05
   17708,F2   773,2Ks07,19.59, 0.05
   17709,F2   775,2Ks07,19.69, 0.05
   17710,F2   777,2Ks07,19.77, 0.05
   17711,F2   778,2Ks07,19.49, 0.05
   17712,F2   779,2Ks07,20.34, 0.06
   17713,F2   786,2Ks07,20.53, 0.08
   17714,F2   788,2Ks07,19.80, 0.05
   17715,F2   789,2Ks07,20.39, 0.08
   17716,F2   792,2Ks07,20.27, 0.11
   17717,F2   795,2Ks07,19.94, 0.08
   17718,F2   797,2Ks07,19.70, 0.05
   17719,F2   799,2Ks07,19.99, 0.05
   17720,F2   802,2Ks07,20.36, 0.26
   17721,F2   805,2Ks07,19.83, 0.05
   17722,F2   808,2Ks07,20.43, 0.08
   17723,F2   809,2Ks07,20.10, 0.05
   17724,F2   814,2Ks07,20.01, 0.06
   17725,F2   815,2Ks07,19.77, 0.05
   17726,F2   816,2Ks07,21.44, 0.14
   17727,F2   817,2Ks07,19.83, 0.05
   17728,F2   820,2Ks07,19.77, 0.15
   17729,F2   828,2Ks07,20.31, 0.07
   17730,F2   832,2Ks07,19.77, 0.05
   17731,F2   839,2Ks07,20.30, 0.06
   17732,F2   841,2Ks07,19.76, 0.06
   17733,F2   843,2Ks07,20.05, 0.05
   17734,F2   852,2Ks07,20.51, 0.09
   17735,F2   853,2Ks07,20.16, 0.07
   17736,F2   856,2Ks07,19.81, 0.06
   17737,F2   857,2Ks07,20.35, 0.06
   17738,F2   858,2Ks07,20.36, 0.07
   17739,F2   860,2Ks07,20.62, 0.07
   17740,F2   861,2Ks07,20.27, 0.07
   17741,F2   864,2Ks07,19.87, 0.05
   17742,F2   869,2Ks07,19.92, 0.05
   17743,F2   870,2Ks07,20.12, 0.06
   17744,F2   872,2Ks07,19.81, 0.05
   17745,F2   874,2Ks07,19.74, 0.05
   17746,F2   876,2Ks07,20.24, 0.07
   17747,F2   877,2Ks07,19.88, 0.05
   17748,F2   883,2Ks07,20.13, 0.05
   17749,F2   884,2Ks07,20.00, 0.05
   17750,F2   895,2Ks07,20.07, 0.06
   17751,F2   896,2Ks07,20.15, 0.06
   17752,F2   897,2Ks07,20.55, 0.08
   17753,F2   899,2Ks07,22.68, 1.98
   17754,F2   900,2Ks07,19.83, 0.05
   17755,F2   901,2Ks07,20.06, 0.05
   17756,F2   904,2Ks07,19.94, 0.06
   17757,F2   905,2Ks07,20.05, 0.05
   17758,F2   906,2Ks07,19.90, 0.05
   17759,F2   917,2Ks07,20.31, 0.07
   17760,F2   918,2Ks07,20.01, 0.05
   17761,F2   920,2Ks07,     ,
   17762,F2   921,2Ks07,20.91, 0.11
   17763,F2   924,2Ks07,21.62, 0.39
   17764,F2   927,2Ks07,19.86, 0.05
   17765,F2   929,2Ks07,21.05, 0.11
   17766,F2   935,2Ks07,19.91, 0.05
   17767,F2   938,2Ks07,19.90, 0.05
   17768,F2   940,2Ks07,20.13, 0.09
   17769,F2   941,2Ks07,20.31, 0.08
   17770,F2   942,2Ks07,19.90, 0.05
   17771,F2   944,2Ks07,19.87, 0.18
   17772,F2   945,2Ks07,20.45, 0.08
   17773,F2   946,2Ks07,19.73, 0.05
   17774,F2   954,2Ks07,20.27, 0.07
   17775,F2   958,2Ks07,     ,
   17776,F2   962,2Ks07,19.75, 0.05
   17777,F2   964,2Ks07,20.28, 0.06
   17778,F2   966,2Ks07,19.92, 0.05
   17779,F2   970,2Ks07,20.20, 0.06
   17780,F2   973,2Ks07,20.21, 0.06
   17781,F2   975,2Ks07,19.93, 0.05
   17782,F2   976,2Ks07,19.61, 0.05
   17783,F2   981,2Ks07,20.21, 0.06
   17784,F2   982,2Ks07,20.22, 0.06
   17785,F2   986,2Ks07,20.80, 0.07
   17786,F2   988,2Ks07,20.12, 0.05
   17787,F2   991,2Ks07,19.82, 0.05
   17788,F2   993,2Ks07,20.23, 0.06
   17789,F2   995,2Ks07,     ,
   17790,F2   998,2Ks07,19.95, 0.05
   17791,F2  1004,2Ks07,20.30, 0.06
   17792,F2  1012,2Ks07,20.31, 0.07
   17793,F2  1014,2Ks07,20.00, 0.06
   17794,F2  1017,2Ks07,20.96, 0.10
   17795,F2  1019,2Ks07,20.54, 0.07
   17796,F2  1023,2Ks07,     ,
   17797,F2  1027,2Ks07,20.27, 0.06
   17798,F2  1028,2Ks07,20.10, 0.06
   17799,F2  1032,2Ks07,19.98, 0.05
   17800,F2  1037,2Ks07,20.38, 0.07
   17801,F2  1039,2Ks07,20.42, 0.06
   17802,F2  1044,2Ks07,20.01, 0.05
   17803,F2  1045,2Ks07,20.05, 0.06
   17804,F2  1059,2Ks07,19.84, 0.05
   17805,F2  1061,2Ks07,19.95, 0.05
   17806,F2  1065,2Ks07,20.46, 0.06
   17807,F2  1074,2Ks07,19.91, 0.05
   17808,F2  1081,2Ks07,20.12, 0.05
   17809,F2  1082,2Ks07,20.31, 0.06
   17810,F2  1096,2Ks07,20.19, 0.06
   17811,F2  1098,2Ks07,19.94, 0.06
   17812,F2  1100,2Ks07,20.21, 0.07
   17813,F2  1104,2Ks07,19.81, 0.14
   17814,F2  1108,2Ks07,20.36, 0.05
   17815,F2  1110,2Ks07,20.50, 0.06
   17816,F2  1111,2Ks07,20.50, 0.07
   17817,F2  1112,2Ks07,20.04, 0.05
   17818,F2  1115,2Ks07,20.72, 0.09
   17819,F2  1121,2Ks07,19.92, 0.06
   17820,F2  1122,2Ks07,20.21, 0.07
   17821,F2  1124,2Ks07,19.96, 0.06
   17822,F2  1125,2Ks07,20.16, 0.06
   17823,F2  1129,2Ks07,20.22, 0.06
   17824,F2  1133,2Ks07,20.63, 0.08
   17825,F2  1134,2Ks07,19.93, 0.06
   17826,F2  1135,2Ks07,20.35, 0.07
   17827,F2  1138,2Ks07,19.85, 0.05
   17828,F2  1144,2Ks07,20.06, 0.06
   17829,F2  1147,2Ks07,20.02, 0.05
   17830,F2  1152,2Ks07,20.48, 0.06
   17831,F2  1153,2Ks07,20.27, 0.07
   17832,F2  1154,2Ks07,20.06, 0.06
   17833,F2  1159,2Ks07,20.19, 0.07
   17834,F2  1161,2Ks07,19.83, 0.05
   17835,F2  1162,2Ks07,20.43, 0.07
   17836,F2  1165,2Ks07,20.04, 0.06
   17837,F2  1167,2Ks07,     ,
   17838,F2  1168,2Ks07,20.59, 0.08
   17839,F2  1178,2Ks07,20.66, 0.07
   17840,F2  1181,2Ks07,20.22, 0.07
   17841,F2  1184,2Ks07,20.06, 0.06
   17842,F2  1185,2Ks07,19.99, 0.05
   17843,F2  1190,2Ks07,20.40, 0.08
   17844,F2  1194,2Ks07,     ,
   17845,F2  1195,2Ks07,20.23, 0.06
   17846,F2  1200,2Ks07,20.15, 0.06
   17847,F2  1204,2Ks07,20.08, 0.06
   17848,F2  1205,2Ks07,20.04, 0.06
   17849,F2  1211,2Ks07,     ,
   17850,F2  1216,2Ks07,20.20, 0.12
   17851,F2  1221,2Ks07,19.47, 0.10
   17852,F2  1224,2Ks07,20.33, 0.07
   17853,F2  1233,2Ks07,19.90, 0.05
   17854,F2  1234,2Ks07,19.88, 0.05
   17855,F2  1243,2Ks07,19.82, 0.05
   17856,F2  1251,2Ks07,20.13, 0.06
   17857,F2  1255,2Ks07,20.75, 0.07
   17858,F2  1258,2Ks07,20.52, 0.08
   17859,F2  1260,2Ks07,19.98, 0.06
   17860,F2  1261,2Ks07,19.94, 0.05
   17861,F2  1262,2Ks07,20.44, 0.07
   17862,F2  1267,2Ks07,19.91, 0.05
   17863,F2  1271,2Ks07,19.93, 0.05
   17864,F2  1272,2Ks07,20.43, 0.07
   17865,F2  1282,2Ks07,20.27, 0.05
   17866,F2  1283,2Ks07,20.06, 0.06
   17867,F2  1287,2Ks07,20.16, 0.06
   17868,F2  1294,2Ks07,20.47, 0.06
   17869,F2  1295,2Ks07,20.00, 0.06
   17870,F2  1300,2Ks07,20.43, 0.08
   17871,F2  1311,2Ks07,20.13, 0.05
   17872,F2  1318,2Ks07,20.18, 0.06
   17873,F2  1323,2Ks07,     ,
   17874,F2  1325,2Ks07,19.92, 0.05
   17875,F2  1334,2Ks07,19.77, 0.07
   17876,F2  1337,2Ks07,20.28, 0.08
   17877,F2  1343,2Ks07,20.67, 0.09
   17878,F2  1345,2Ks07,20.47, 0.06
   17879,F2  1349,2Ks07,19.79, 0.09
   17880,F2  1352,2Ks07,21.25, 0.30
   17881,F2  1356,2Ks07,21.48, 0.13
   17882,F2  1362,2Ks07,20.73, 0.20
   17883,F2  1364,2Ks07,20.00, 0.05
   17884,F2  1367,2Ks07,     ,
   17885,F2  1374,2Ks07,20.37, 0.06
   17886,F2  1376,2Ks07,20.13, 0.05
   17887,F2  1377,2Ks07,20.42, 0.07
   17888,F2  1378,2Ks07,20.27, 0.06
   17889,F2  1380,2Ks07,20.25, 0.06
   17890,F2  1382,2Ks07,20.48, 0.07
   17891,F2  1385,2Ks07,20.26, 0.09
   17892,F2  1387,2Ks07,20.18, 0.06
   17893,F2  1389,2Ks07,19.83, 0.06
   17894,F2  1390,2Ks07,     ,
   17895,F2  1401,2Ks07,19.98, 0.05
   17896,F2  1403,2Ks07,20.59, 0.07
   17897,F2  1413,2Ks07,20.59, 0.08
   17898,F2  1416,2Ks07,20.19, 0.05
   17899,F2  1428,2Ks07,20.28, 0.06
   17900,F2  1447,2Ks07,20.29, 0.05
   17901,F2  1450,2Ks07,19.99, 0.05
   17902,F2  1452,2Ks07,20.44, 2.76
   17903,F2  1454,2Ks07,20.36, 0.07
   17904,F2  1456,2Ks07,20.40, 0.07
   17905,F2  1457,2Ks07,20.41, 0.07
   17906,F2  1465,2Ks07,20.31, 0.06
   17907,F2  1476,2Ks07,20.22, 0.06
   17908,F2  1478,2Ks07,20.61, 0.17
   17909,F2  1481,2Ks07,20.38, 0.06
   17910,F2  1486,2Ks07,20.74, 0.08
   17911,F2  1494,2Ks07,20.29, 0.06
   17912,F2  1499,2Ks07,20.05, 0.06
   17913,F2  1502,2Ks07,20.22, 0.05
   17914,F2  1505,2Ks07,20.57, 0.07
   17915,F2  1508,2Ks07,20.03, 0.06
   17916,F2  1512,2Ks07,20.19, 0.06
   17917,F2  1518,2Ks07,20.97, 0.10
   17918,F2  1522,2Ks07,20.15, 0.06
   17919,F2  1528,2Ks07,19.96, 0.05
   17920,F2  1536,2Ks07,20.52, 0.07
   17921,F2  1542,2Ks07,19.93, 0.06
   17922,F2  1547,2Ks07,20.71, 0.08
   17923,F2  1552,2Ks07,20.07, 0.06
   17924,F2  1553,2Ks07,20.62, 0.08
   17925,F2  1556,2Ks07,20.36, 0.05
   17926,F2  1559,2Ks07,20.56, 0.06
   17927,F2  1560,2Ks07,20.04, 0.06
   17928,F2  1579,2Ks07,20.36, 0.06
   17929,F2  1588,2Ks07,20.32, 0.06
   17930,F2  1600,2Ks07,20.59, 0.07
   17931,F2  1602,2Ks07,20.22, 0.06
   17932,F2  1605,2Ks07,20.87, 0.09
   17933,F2  1612,2Ks07,20.40, 0.07
   17934,F2  1613,2Ks07,20.20, 0.08
   17935,F2  1616,2Ks07,20.23, 0.07
   17936,F2  1617,2Ks07,20.10, 0.06
   17937,F2  1622,2Ks07,19.98, 0.05
   17938,F2  1623,2Ks07,20.39, 0.06
   17939,F2  1629,2Ks07,20.17, 0.11
   17940,F2  1631,2Ks07,20.31, 0.06
   17941,F2  1645,2Ks07,20.52, 0.08
   17942,F2  1683,2Ks07,20.09, 0.05
   17943,F2  1685,2Ks07,20.45, 0.07
   17944,F2  1688,2Ks07,20.68, 0.08
   17945,F2  1690,2Ks07,20.08, 0.05
   17946,F2  1692,2Ks07,20.07, 0.06
   17947,F2  1697,2Ks07,20.53, 0.09
   17948,F2  1699,2Ks07,     ,
   17949,F2  1700,2Ks07,20.72, 0.08
   17950,F2  1701,2Ks07,20.61, 0.08
   17951,F2  1703,2Ks07,20.17, 0.06
   17952,F2  1709,2Ks07,20.43, 0.07
   17953,F2  1710,2Ks07,20.22, 0.06
   17954,F2  1728,2Ks07,20.96, 0.08
   17955,F2  1729,2Ks07,20.09, 0.05
   17956,F2  1730,2Ks07,20.26, 0.05
   17957,F2  1731,2Ks07,20.52, 0.08
   17958,F2  1732,2Ks07,20.56, 0.07
   17959,F2  1735,2Ks07,20.21, 0.06
   17960,F2  1736,2Ks07,20.43, 0.07
   17961,F2  1749,2Ks07,20.60, 0.08
   17962,F2  1776,2Ks07,     ,
   17963,F2  1784,2Ks07,20.03, 0.06
   17964,F2  1794,2Ks07,20.19, 0.07
   17965,F2  1795,2Ks07,20.70, 0.09
   17966,F2  1797,2Ks07,     ,
   17967,F2  1799,2Ks07,20.45, 0.07
   17968,F2  1803,2Ks07,20.76, 0.09
   17969,F2  1804,2Ks07,19.79, 0.13
   17970,F2  1805,2Ks07,20.59, 0.07
   17971,F2  1809,2Ks07,20.34, 0.06
   17972,F2  1817,2Ks07,20.69, 0.09
   17973,F2  1820,2Ks07,20.25, 0.06
   17974,F2  1825,2Ks07,20.66, 0.09
   17975,F2  1834,2Ks07,20.26, 0.05
   17976,F2  1837,2Ks07,21.06, 0.10
   17977,F2  1841,2Ks07,20.61, 0.09
   17978,F2  1852,2Ks07,21.22, 0.09
   17979,F2  1863,2Ks07,20.86, 0.08
   17980,F2  1868,2Ks07,20.73, 0.06
   17981,F2  1870,2Ks07,20.02, 0.06
   17982,F2  1871,2Ks07,20.35, 0.06
   17983,F2  1880,2Ks07,20.27, 0.07
   17984,F2  1881,2Ks07,20.80, 0.12
   17985,F2  1882,2Ks07,20.09, 0.06
   17986,F2  1884,2Ks07,20.13, 0.07
   17987,F2  1909,2Ks07,20.46, 0.07
   17988,F2  1914,2Ks07,20.57, 0.09
   17989,F2  1915,2Ks07,20.13, 0.06
   17990,F2  1917,2Ks07,20.49, 0.07
   17991,F2  1922,2Ks07,20.29, 0.05
   17992,F2  1936,2Ks07,20.97, 0.09
   17993,F2  1952,2Ks07,20.78, 0.09
   17994,F2  1954,2Ks07,20.13, 0.05
   17995,F2  1955,2Ks07,20.36, 0.06
   17996,F2  1956,2Ks07,20.45, 0.08
   17997,F2  1979,2Ks07,     ,
   17998,F2  1983,2Ks07,20.37, 0.07
   17999,F2  1997,2Ks07,20.38, 0.07
   18000,F2  1999,2Ks07,19.95, 0.07
   18001,F2  2002,2Ks07,20.11, 0.06
   18002,F2  2006,2Ks07,20.20, 0.07
   18003,F2  2010,2Ks07,20.63, 0.07
   18004,F2  2011,2Ks07,20.33, 0.06
   18005,F2  2016,2Ks07,20.30, 0.06
   18006,F2  2023,2Ks07,     ,
   18007,F2  2028,2Ks07,20.68, 0.09
   18008,F2  2042,2Ks07,20.37, 0.06
   18009,F2  2043,2Ks07,20.60, 0.07
   18010,F2  2047,2Ks07,20.35, 0.07
   18011,F2  2053,2Ks07,20.43, 0.06
   18012,F2  2089,2Ks07,20.71, 0.08
   18013,F2  2097,2Ks07,20.83, 0.07
   18014,F2  2100,2Ks07,20.82, 0.09
   18015,F2  2104,2Ks07,20.68, 0.08
   18016,F2  2109,2Ks07,20.68, 0.08
   18017,F2  2111,2Ks07,20.49, 0.08
   18018,F2  2112,2Ks07,20.29, 0.06
   18019,F2  2115,2Ks07,20.37, 0.07
   18020,F2  2116,2Ks07,20.80, 0.07
   18021,F2  2127,2Ks07,20.77, 0.07
   18022,F2  2128,2Ks07,20.54, 0.08
   18023,F2  2130,2Ks07,20.70, 0.08
   18024,F2  2131,2Ks07,21.29, 0.11
   18025,F2  2135,2Ks07,20.71, 0.10
   18026,F2  2139,2Ks07,20.27, 0.06
   18027,F2  2143,2Ks07,20.36, 0.06
   18028,F2  2144,2Ks07,20.18, 0.05
   18029,F2  2145,2Ks07,21.39, 0.11
   18030,F2  2147,2Ks07,20.56, 0.06
   18031,F2  2149,2Ks07,20.81, 0.10
   18032,F2  2151,2Ks07,20.43, 0.07
   18033,F2  2157,2Ks07,20.28, 0.09
   18034,F2  2159,2Ks07,20.57, 0.07
   18035,F2  2160,2Ks07,20.47, 0.07
   18036,F2  2175,2Ks07,20.86, 0.09
   18037,F2  2183,2Ks07,20.74, 0.10
   18038,F2  2185,2Ks07,     ,
   18039,F2  2193,2Ks07,20.62, 0.07
   18040,F2  2194,2Ks07,20.55, 0.07
   18041,F2  2200,2Ks07,20.60, 0.07
   18042,F2  2206,2Ks07,20.43, 0.08
   18043,F2  2222,2Ks07,20.33, 0.06
   18044,F2  2228,2Ks07,21.00, 0.08
   18045,F2  2231,2Ks07,20.71, 0.08
   18046,F2  2233,2Ks07,20.18, 0.07
   18047,F2  2240,2Ks07,20.88, 0.06
   18048,F2  2247,2Ks07,20.42, 0.06
   18049,F2  2251,2Ks07,21.57, 0.19
   18050,F2  2255,2Ks07,20.47, 0.07
   18051,F2  2272,2Ks07,20.61, 0.08
   18052,F2  2273,2Ks07,20.37, 0.07
   18053,F2  2285,2Ks07,20.81, 0.10
   18054,F2  2287,2Ks07,20.92, 0.14
   18055,F2  2291,2Ks07,20.71, 0.07
   18056,F2  2305,2Ks07,20.79, 0.08
   18057,F2  2307,2Ks07,21.14, 0.08
   18058,F2  2311,2Ks07,20.77, 0.09
   18059,F2  2312,2Ks07,20.73, 0.08
   18060,F2  2314,2Ks07,20.63, 0.07
   18061,F2  2318,2Ks07,21.62, 0.16
   18062,F2  2320,2Ks07,21.03, 0.11
   18063,F2  2323,2Ks07,20.68, 0.07
   18064,F2  2324,2Ks07,20.46, 0.07
   18065,F2  2333,2Ks07,20.11, 0.07
   18066,F2  2335,2Ks07,20.31, 0.06
   18067,F2  2350,2Ks07,21.35, 0.15
   18068,F2  2355,2Ks07,21.64, 0.17
   18069,F2  2357,2Ks07,20.30, 0.06
   18070,F2  2371,2Ks07,20.54, 0.07
   18071,F2  2372,2Ks07,20.53, 0.08
   18072,F2  2380,2Ks07,20.67, 0.09
   18073,F2  2395,2Ks07,20.96, 0.08
   18074,F2  2413,2Ks07,20.76, 0.09
   18075,F2  2414,2Ks07,20.39, 0.06
   18076,F2  2421,2Ks07,20.77, 0.09
   18077,F2  2423,2Ks07,20.84, 0.08
   18078,F2  2424,2Ks07,21.13, 0.10
   18079,F2  2427,2Ks07,20.90, 0.09
   18080,F2  2428,2Ks07,20.69, 0.08
   18081,F2  2432,2Ks07,20.20, 0.05
   18082,F2  2436,2Ks07,20.34, 0.06
   18083,F2  2438,2Ks07,20.41, 0.07
   18084,F2  2447,2Ks07,21.18, 0.08
   18085,F2  2451,2Ks07,20.30, 0.06
   18086,F2  2466,2Ks07,20.19, 0.06
   18087,F2  2467,2Ks07,20.82, 0.09
   18088,F2  2471,2Ks07,21.51, 0.22
   18089,F2  2482,2Ks07,21.23, 0.11
   18090,F2  2487,2Ks07,20.21, 0.06
   18091,F2  2488,2Ks07,20.70, 0.08
   18092,F2  2489,2Ks07,20.43, 0.07
   18093,F2  2497,2Ks07,20.67, 0.07
   18094,F2  2502,2Ks07,20.80, 0.07
   18095,F2  2506,2Ks07,20.74, 0.08
   18096,F2  2510,2Ks07,21.93, 0.19
   18097,F2  2515,2Ks07,20.51, 0.06
   18098,F2  2517,2Ks07,20.30, 0.06
   18099,F2  2519,2Ks07,20.38, 0.07
   18100,F2  2522,2Ks07,20.93, 0.12
   18101,F2  2530,2Ks07,21.29, 0.10
   18102,F2  2535,2Ks07,21.15, 0.13
   18103,F2  2549,2Ks07,20.56, 0.06
   18104,F2  2550,2Ks07,21.65, 0.22
   18105,F2  2554,2Ks07,20.81, 0.08
   18106,F2  2567,2Ks07,20.47, 0.08
   18107,F2  2590,2Ks07,20.71, 0.09
   18108,F2  2591,2Ks07,20.41, 0.07
   18109,F2  2593,2Ks07,20.96, 0.09
   18110,F2  2603,2Ks07,20.91, 0.10
   18111,F2  2623,2Ks07,20.64, 0.07
   18112,F2  2645,2Ks07,20.73, 0.07
   18113,F2  2654,2Ks07,20.47, 0.07
   18114,F2  2665,2Ks07,21.08, 0.11
   18115,F2  2667,2Ks07,20.85, 0.08
   18116,F2  2669,2Ks07,20.81, 0.08
   18117,F2  2680,2Ks07,22.54, 0.29
   18118,F2  2689,2Ks07,21.10, 0.11
   18119,F2  2691,2Ks07,21.14, 0.10
   18120,F2  2695,2Ks07,20.95, 0.10
   18121,F2  2696,2Ks07,20.74, 0.09
   18122,F2  2712,2Ks07,20.61, 0.09
   18123,F2  2719,2Ks07,21.01, 0.10
   18124,F2  2722,2Ks07,22.14, 1.05
   18125,F2  2738,2Ks07,20.89, 0.09
   18126,F2  2745,2Ks07,23.77, 1.04
   18127,F2  2760,2Ks07,21.39, 0.15
   18128,F2  2763,2Ks07,20.42, 0.08
   18129,F2  2766,2Ks07,20.54, 0.06
   18130,F2  2800,2Ks07,20.72, 0.08
   18131,F2  2818,2Ks07,21.15, 0.09
   18132,F2  2820,2Ks07,20.89, 0.09
   18133,F2  2821,2Ks07,20.84, 0.09
   18134,F2  2827,2Ks07,20.90, 0.14
   18135,F2  2836,2Ks07,20.66, 0.08
   18136,F2  2840,2Ks07,20.35, 0.06
   18137,F2  2847,2Ks07,21.16, 0.10
   18138,F2  2861,2Ks07,20.81, 0.09
   18139,F2  2872,2Ks07,20.64, 0.07
   18140,F2  2877,2Ks07,20.24, 0.06
   18141,F2  2878,2Ks07,21.39, 0.12
   18142,F2  2894,2Ks07,20.54, 0.06
   18143,F2  2916,2Ks07,21.27, 0.11
   18144,F2  2938,2Ks07,20.61, 0.07
   18145,F2  2942,2Ks07,20.96, 0.07
   18146,F2  2960,2Ks07,21.14, 0.13
   18147,F2  2964,2Ks07,21.34, 0.11
   18148,F2  2966,2Ks07,20.38, 0.06
   18149,F2  2977,2Ks07,21.36, 0.13
   18150,F2  2981,2Ks07,20.30, 0.06
   18151,F2  2988,2Ks07,20.89, 0.09
   18152,F2  2998,2Ks07,20.37, 0.06
   18153,F2  3017,2Ks07,21.34, 0.10
   18154,F2  3021,2Ks07,20.89, 0.07
   18155,F2  3042,2Ks07,20.20, 0.06
   18156,F2  3048,2Ks07,20.65, 0.07
   18157,F2  3058,2Ks07,     ,
   18158,F2  3059,2Ks07,20.80, 0.10
   18159,F2  3074,2Ks07,20.85, 0.08
   18160,F2  3077,2Ks07,20.45, 0.07
   18161,F2  3094,2Ks07,20.69, 0.09
   18162,F2  3102,2Ks07,21.25, 0.16
   18163,F2  3116,2Ks07,20.92, 0.11
   18164,F2  3118,2Ks07,20.89, 0.07
   18165,F2  3121,2Ks07,21.46, 0.14
   18166,F2  3152,2Ks07,21.00, 0.09
   18167,F2  3159,2Ks07,20.72, 0.09
   18168,F2  3167,2Ks07,20.80, 0.09
   18169,F2  3169,2Ks07,21.21, 0.10
   18170,F2  3173,2Ks07,20.74, 0.09
   18171,F2  3201,2Ks07,20.86, 0.08
   18172,F2  3223,2Ks07,20.99, 0.09
   18173,F2  3231,2Ks07,20.32, 0.06
   18174,F2  3238,2Ks07,20.93, 0.09
   18175,F2  3255,2Ks07,     ,
   18176,F2  3277,2Ks07,20.56, 0.11
   18177,F2  3312,2Ks07,20.40, 0.07
   18178,F2  3327,2Ks07,20.60, 0.08
   18179,F2  3364,2Ks07,21.00, 0.10
   18180,F2  3366,2Ks07,20.64, 0.07
   18181,F2  3378,2Ks07,20.37, 0.09
   18182,F2  3390,2Ks07,20.95, 0.09
   18183,F2  3402,2Ks07,     ,
   18184,F2  3435,2Ks07,21.16, 0.12
   18185,F2  3438,2Ks07,21.36, 0.52
   18186,F2  3451,2Ks07,20.93, 0.13
   18187,F2  3460,2Ks07,20.66, 0.09
